ExperimentID,SiteID,StrainID,Date,AirTemp(C),RH(%),GlobalLightEnergy(W.m2),WindSpeed(km.hr),WDir(deg),Precip.tot(cm)
OCT222014,CELL,LRB-AZ-1201,11/12/2014,25.76,81.86,155.37,2.54,172.8,0
OCT222014,CELL,LRB-AZ-1201,11/13/2014,25.48,88.75,134.03,5.47,165.55,0.28
OCT222014,CELL,LRB-AZ-1201,11/14/2014,26.08,85.26,191.98,4.13,176.95,0
OCT222014,CELL,LRB-AZ-1201,11/15/2014,25.47,82.15,193.84,3.29,179.91,0.03
OCT222014,CELL,LRB-AZ-1201,11/16/2014,25.7,80.17,232.78,5.89,106.77,0
OCT222014,CELL,LRB-AZ-1201,11/17/2014,25.83,72.08,225.39,3.27,99.73,0
OCT222014,CELL,LRB-AZ-1201,11/18/2014,25.86,69.98,138.79,1.83,129.13,0
OCT222014,CELL,LRB-AZ-1201,11/19/2014,25.65,77.71,162.24,2.22,170.4,0
OCT222014,CELL,LRB-AZ-1201,11/20/2014,25.7,75.93,192.03,2.25,167.8,0
OCT222014,CELL,LRB-AZ-1201,11/21/2014,23.01,78.09,11.59,0.41,102.08,0
OCT222014,CP,LRB-AZ-1201,10/29/2014,22.38,35.35,187.91,2.12,118.48,0
OCT222014,CP,LRB-AZ-1201,10/30/2014,16.56,67.79,120.46,0.93,152.71,0
OCT222014,CP,LRB-AZ-1201,10/31/2014,16.6,82.17,110.42,1.36,188.17,2.57
OCT222014,CP,LRB-AZ-1201,11/1/2014,13.91,83.12,144.75,1.16,201.96,0.69
OCT222014,CP,LRB-AZ-1201,11/2/2014,13.66,72.88,178.46,1.68,140.75,0
OCT222014,CP,LRB-AZ-1201,11/3/2014,15.87,57.79,170.88,1.88,157.5,0
OCT222014,CP,LRB-AZ-1201,11/4/2014,18.66,43.54,171.38,3.28,65.42,0
OCT222014,CP,LRB-AZ-1201,11/5/2014,19.66,40.21,173.12,2.61,95.21,0
OCT222014,CP,LRB-AZ-1201,11/6/2014,16.88,59.33,170.71,0.86,160.17,0
OCT222014,CP,LRB-AZ-1201,11/7/2014,20.78,52.75,167.92,2.84,104.88,0
OCT222014,CP,LRB-AZ-1201,11/8/2014,18.35,64.96,158.5,1.45,172.12,0
OCT222014,CP,LRB-AZ-1201,11/9/2014,14.68,88.08,164.62,0.99,188.25,0
OCT222014,CP,LRB-AZ-1201,11/10/2014,14.44,88.33,48.04,1.01,189.46,0
OCT222014,CP,LRB-AZ-1201,11/11/2014,15.85,79.54,78.21,0.89,193.54,0
OCT222014,CP,LRB-AZ-1201,11/12/2014,15.2,73.75,143.08,1.05,198.17,0
OCT222014,CP,LRB-AZ-1201,11/13/2014,14.4,93.38,38.96,0.75,216.5,0.05
OCT222014,CP,LRB-AZ-1201,11/14/2014,16.81,76.04,155.92,1.57,202.25,0
OCT222014,CP,LRB-AZ-1201,11/15/2014,15.74,70.25,150.33,2.2,137.54,0
OCT222014,CP,LRB-AZ-1201,11/16/2014,16.75,57.75,117.21,1.96,63.38,0
OCT222014,CP,LRB-AZ-1201,11/17/2014,15.77,50.46,143.42,1,158.79,0
OCT222014,CP,LRB-AZ-1201,11/18/2014,14.98,51.04,119.21,0.92,129.79,0
OCT222014,CP,LRB-AZ-1201,11/19/2014,14.74,68.29,70.25,0.95,155.83,0.05
OCT222014,CP,LRB-AZ-1201,11/20/2014,14.43,87.79,62.79,0.89,174.67,0
OCT222014,CP,LRB-AZ-1201,11/21/2014,14.14,72.79,152.42,1.75,84.67,0
OCT222014,CP,LRB-AZ-1201,11/22/2014,16.45,69.33,131.33,1.62,201.38,0
OCT222014,CP,LRB-AZ-1201,11/23/2014,16.35,50.12,146.71,1.97,202.42,0
OCT222014,CP,LRB-AZ-1201,11/24/2014,17.16,36.12,148.88,2.22,213.04,0
OCT222014,CP,LRB-AZ-1201,11/25/2014,18.1,32.67,149.58,1.71,130.38,0
OCT222014,CP,LRB-AZ-1201,11/26/2014,17.94,35.58,148.46,1.25,147.79,0
OCT222014,CP,LRB-AZ-1201,11/27/2014,14.9,60.04,146.71,0.84,146.67,0
OCT222014,CP,LRB-AZ-1201,11/28/2014,11.92,62.08,149.04,0.85,150.33,0
OCT222014,CP,LRB-AZ-1201,11/29/2014,10.85,59.92,134.79,0.84,133.12,0
OCT222014,CP,LRB-AZ-1201,11/30/2014,14.08,82.71,34.62,1.1,154.62,0.18
OCT222014,CP,LRB-AZ-1201,12/1/2014,14.95,84.83,60.75,0.85,132.83,0
OCT222014,CP,LRB-AZ-1201,12/2/2014,15.02,91.83,21.5,1.07,166.12,1.78
OCT222014,CP,LRB-AZ-1201,12/3/2014,18.18,80.54,91.25,1.77,187.67,0
OCT222014,CP,LRB-AZ-1201,12/4/2014,16.31,91.62,35,0.87,160.04,1.07
OCT222014,CP,LRB-AZ-1201,12/5/2014,16.07,90.75,38.92,0.76,142.12,0.2
OCT222014,CP,LRB-AZ-1201,12/6/2014,14.5,95,0,0.7,114,0
OCT222014,FA,LRB-AZ-1201,10/28/2014,22.31,79.02,206.72,1.4,101.97,0
OCT222014,FA,LRB-AZ-1201,10/29/2014,22.87,79.2,220.11,0.59,124.24,0
OCT222014,FA,LRB-AZ-1201,10/30/2014,23.08,78.88,192.52,0.37,118.59,0
OCT222014,FA,LRB-AZ-1201,10/31/2014,22.46,76.5,168.67,2.87,247.5,0
OCT222014,FA,LRB-AZ-1201,11/1/2014,15.04,62.48,203.71,5.53,289.22,0
OCT222014,FA,LRB-AZ-1201,11/2/2014,12.86,68,187.7,1.83,251.08,0
OCT222014,FA,LRB-AZ-1201,11/3/2014,18.1,66.21,176.93,2.43,142.85,0
OCT222014,FA,LRB-AZ-1201,11/4/2014,22.95,64.31,145.4,2.11,84,0
OCT222014,FA,LRB-AZ-1201,11/5/2014,24.01,70.64,169.38,1.57,81.5,0
OCT222014,FA,LRB-AZ-1201,11/6/2014,22.74,79.31,152.69,0.27,114.84,0
OCT222014,FA,LRB-AZ-1201,11/7/2014,20.58,81.46,150.94,0.87,155.16,0
OCT222014,FA,LRB-AZ-1201,11/8/2014,19.83,87.4,69.52,1.76,234.64,0.58
OCT222014,FA,LRB-AZ-1201,11/9/2014,17.8,96.81,24.64,1.44,280.53,1.5
OCT222014,FA,LRB-AZ-1201,11/10/2014,19.55,90.11,121.26,2.7,291.06,0.05
OCT222014,FA,LRB-AZ-1201,11/11/2014,20.05,81.9,129.88,3.29,208.59,0
OCT222014,FA,LRB-AZ-1201,11/12/2014,19.48,79.84,150.5,1.35,154.43,0
OCT222014,FA,LRB-AZ-1201,11/13/2014,19.72,81.23,171.74,0.03,84.26,0
OCT222014,FA,LRB-AZ-1201,11/14/2014,18.8,89.42,129.89,1.39,190.5,0
OCT222014,FA,LRB-AZ-1201,11/15/2014,19.92,82.38,174.64,0.55,59.84,0
OCT222014,FA,LRB-AZ-1201,11/16/2014,21.6,85.94,179.6,1.41,75.94,0
OCT222014,FA,LRB-AZ-1201,11/17/2014,23.86,85.91,111.74,4.09,196.14,0.03
OCT222014,FA,LRB-AZ-1201,11/18/2014,14.82,90.3,25.72,2.66,254.84,0.05
OCT222014,FA,LRB-AZ-1201,11/19/2014,12.8,83.85,74.19,2.74,275.27,0
OCT222014,FA,LRB-AZ-1201,11/20/2014,15.93,85.33,141.51,1.47,199.5,0
OCT222014,FA,LRB-AZ-1201,11/21/2014,20,74.9,97.62,2.08,137.34,0
OCT222014,FA,LRB-AZ-1201,11/22/2014,22.49,86.45,26.17,4.93,83.78,0.58
OCT222014,FA,LRB-AZ-1201,11/23/2014,24.48,89.51,87.05,6.02,127.5,0.05
OCT222014,FA,LRB-AZ-1201,11/24/2014,25.83,87.04,128.19,2.15,178.12,0
OCT222014,FA,LRB-AZ-1201,11/25/2014,26.16,86.11,86.53,2.5,160.37,0.25
OCT222014,FA,LRB-AZ-1201,11/26/2014,16.84,91.48,56.48,3.6,258.75,3.51
OCT222014,FA,LRB-AZ-1201,11/27/2014,14.97,72.72,181.64,2.57,285.8,0
OCT222014,FA,LRB-AZ-1201,11/28/2014,13.29,72.52,185.35,3.46,236.74,0
OCT222014,FA,LRB-AZ-1201,11/29/2014,14.72,83.39,105.36,1.32,163.64,0
OCT222014,FA,LRB-AZ-1201,11/30/2014,19.25,77.48,154.83,0.94,60.65,0
OCT222014,FA,LRB-AZ-1201,12/1/2014,21.53,84.65,129.25,1.51,99.38,0.41
OCT222014,FA,LRB-AZ-1201,12/2/2014,21.62,88.73,83.46,1.31,85.78,0.43
OCT222014,FA,LRB-AZ-1201,12/3/2014,22.31,82.96,168.96,1.72,71,0.23
OCT222014,FA,LRB-AZ-1201,12/4/2014,23.53,80.89,154.7,1.57,41.58,0.46
OCT222014,FA,LRB-AZ-1201,12/5/2014,22.08,92.7,101.8,1.36,86.09,2.92
OCT222014,FA,LRB-AZ-1201,12/6/2014,22.04,90.03,154.06,0.28,76.76,0.71
OCT222014,FA,LRB-AZ-1201,12/7/2014,18.46,92.73,49.69,1.81,169.69,0
OCT222014,FA,LRB-AZ-1201,12/8/2014,18.3,96.67,58.46,0.57,208.59,0.41
OCT222014,FA,LRB-AZ-1201,12/9/2014,15.32,83.31,156.83,4.39,284.06,0.05
OCT222014,FA,LRB-AZ-1201,12/10/2014,12.19,74.79,165.04,1.71,290.16,0
OCT222014,FA,LRB-AZ-1201,12/11/2014,12.05,80.38,160.62,1.94,292.5,0
OCT222014,FA,LRB-AZ-1201,12/12/2014,11.74,85.12,66.98,1.01,286.88,0
OCT222014,FA,LRB-AZ-1201,12/13/2014,14.31,78.71,161.1,1.34,152.81,0
OCT222014,FA,LRB-AZ-1201,12/14/2014,13.61,70.23,164.75,0.74,211.88,0
OCT222014,FA,LRB-AZ-1201,12/15/2014,13.73,73.88,164.75,0.23,215.16,0
OCT222014,GT,LRB-AZ-1201,10/29/2014,14.58,86.2,78.52,1.61,275.47,0.38
OCT222014,GT,LRB-AZ-1201,10/30/2014,12.1,61.8,184.12,1.61,247.11,0
OCT222014,GT,LRB-AZ-1201,10/31/2014,9.42,71.82,112.5,2.15,297.76,0.03
OCT222014,GT,LRB-AZ-1201,11/1/2014,3.99,66.39,101.26,17.93,332.2,0
OCT222014,GT,LRB-AZ-1201,11/2/2014,5.86,54.05,186.37,13.6,309.76,0
OCT222014,GT,LRB-AZ-1201,11/3/2014,10.89,38.68,174.97,6.97,130.73,0
OCT222014,GT,LRB-AZ-1201,11/4/2014,14.25,35.66,163.65,6.31,209.88,0
OCT222014,GT,LRB-AZ-1201,11/5/2014,16.06,66.72,86.58,6.81,219.31,0
OCT222014,GT,LRB-AZ-1201,11/6/2014,15.94,66.39,97.7,16.53,265.45,0.08
OCT222014,GT,LRB-AZ-1201,11/7/2014,8.94,56.77,176.99,12.18,323.25,0
OCT222014,GT,LRB-AZ-1201,11/8/2014,9.26,63.08,141.96,4.55,201.23,0
OCT222014,GT,LRB-AZ-1201,11/9/2014,11.74,58.95,169.71,5.05,295.92,0
OCT222014,GT,LRB-AZ-1201,11/10/2014,13.83,56.79,165.66,6.26,111.38,0
OCT222014,GT,LRB-AZ-1201,11/11/2014,14.96,54.72,162.77,7.24,176.46,0
OCT222014,GT,LRB-AZ-1201,11/12/2014,12.91,79.6,107.46,10.85,294.17,0
OCT222014,GT,LRB-AZ-1201,11/13/2014,3.61,73.24,84.6,16.62,320.34,0
OCT222014,GT,LRB-AZ-1201,11/14/2014,0.1,49.38,170.11,11.1,300.14,0
OCT222014,GT,LRB-AZ-1201,11/15/2014,2.78,46.38,163.29,10.86,93.4,0
OCT222014,GT,LRB-AZ-1201,11/16/2014,6.17,65.03,57.57,10.69,86.4,2.21
OCT222014,GT,LRB-AZ-1201,11/17/2014,4.56,84.85,29.67,17.21,232.48,1.96
OCT222014,GT,LRB-AZ-1201,11/18/2014,-2.45,50.68,150.24,16.45,309.56,0
OCT222014,GT,LRB-AZ-1201,11/19/2014,1.18,43.08,165.93,9.68,270.17,0
OCT222014,GT,LRB-AZ-1201,11/20/2014,7.62,47.2,148.53,12.22,267.66,0
OCT222014,GT,LRB-AZ-1201,11/21/2014,10.17,47.16,152.81,6.75,164.35,0
OCT222014,GT,LRB-AZ-1201,11/22/2014,9.91,40.9,149.63,14.27,88.38,0
OCT222014,GT,LRB-AZ-1201,11/23/2014,9.64,88.13,13.22,16.73,116.42,5.54
OCT222014,GT,LRB-AZ-1201,11/24/2014,17.35,67.33,131.88,14.66,248.28,0
OCT222014,GT,LRB-AZ-1201,11/25/2014,11.37,43.44,86.68,11.94,315.09,0
SEP102014,ASU,KA32,9/1/2014,36.14,19.97,438.51,3.9,154.73,0
SEP102014,ASU,KA32,9/2/2014,33.12,23.51,292.68,3.25,163.57,0
SEP102014,ASU,KA32,9/3/2014,34.03,24.19,293.1,3.27,181.57,0
SEP102014,ASU,KA32,9/4/2014,33.57,31.41,242.58,7.56,172,0
SEP102014,ASU,KA32,9/5/2014,31.12,43.43,274.7,3.64,223.66,0
SEP102014,ASU,KA32,9/6/2014,32.28,41.63,269.71,4.89,233.06,0
SEP102014,ASU,KA32,9/7/2014,32.82,41.84,272.76,7.22,150.34,0
SEP102014,ASU,KA32,9/8/2014,25.46,85.86,115.05,6.17,129.47,0
SEP102014,ASU,KA32,9/9/2014,27.21,74.62,223.42,4.42,147.22,0
SEP102014,ASU,KA32,9/10/2014,28.94,65.43,260.02,1.71,236.91,0.03
SEP102014,ASU,KA32,9/11/2014,29.67,56.94,271.83,2,185.25,0
SEP102014,ASU,KA32,9/12/2014,31.42,46.09,271.39,3.21,183.33,0
SEP102014,ASU,KA32,9/13/2014,32.17,34.59,261.01,8.98,109.65,0
SEP102014,ASU,KA32,9/14/2014,32.3,34.62,266.75,4.56,108.33,0
SEP102014,ASU,KA32,9/15/2014,33.46,35.83,257.84,3.52,121.8,0.08
SEP102014,ASU,KA32,9/16/2014,27.87,59.81,73.57,6.08,104.3,0.94
SEP102014,ASU,KA32,9/17/2014,27.36,69.27,139.38,3.92,86.53,0.51
SEP102014,ASU,KA32,9/18/2014,29.54,51.55,233.67,4.25,134.44,0.76
SEP102014,ASU,KA32,9/19/2014,30.59,53.87,227.29,4.18,205.88,0
SEP102014,ASU,KA32,9/20/2014,30.27,53.72,214.62,4.1,168.9,0
SEP102014,ASU,KA32,9/21/2014,30.39,44.21,243.16,2.5,191.71,0
SEP102014,ASU,KA32,9/22/2014,31.39,40.48,244.46,2.38,191.69,0
SEP102014,ASU,KA32,9/23/2014,30.52,37.17,257.01,2.38,197.91,0
SEP102014,ASU,KA32,9/24/2014,30.71,35.79,250.45,2.22,188.38,0
SEP102014,ASU,KA32,9/25/2014,32.14,37.78,245.56,4.15,183.88,0
SEP102014,ASU,KA32,9/26/2014,30.66,46.6,204.78,6.28,142.43,0
SEP102014,ASU,KA32,9/27/2014,26.03,67.95,167.9,7.04,154.85,1.83
SEP102014,ASU,KA32,9/28/2014,25.18,64.91,246.19,4.49,210.59,0.03
SEP102014,ASU,KA32,9/29/2014,23.82,54.01,250.95,1.83,181.81,0
SEP102014,ASU,KA32,9/30/2014,23.27,48.42,253.74,2.67,182.01,0
SEP102014,ASU,KA32,10/1/2014,23.91,42.21,250.34,2.87,173.91,0
SEP102014,ASU,KA32,10/2/2014,24.65,38.75,251.09,2.95,172.97,0
SEP102014,ASU,KA32,10/3/2014,24.99,34.87,251.56,2,190.58,0
SEP102014,ASU,KA32,10/4/2014,25.98,33.54,246.96,1.47,170.59,0
SEP102014,ASU,KA32,10/5/2014,25.81,34.39,244.2,2.67,179.39,0
SEP102014,ASU,KA32,10/6/2014,24.71,36.15,191.11,2.48,169.9,0
SEP102014,ASU,KA32,10/7/2014,24.76,39.42,130.19,1.97,186.09,0.25
SEP102014,ASU,KA32,10/8/2014,22.18,73.16,49.94,3.42,116.73,1.09
SEP102014,ASU,KA32,10/9/2014,22.35,77.67,145.62,2.31,190.77,0.01
SEP102014,ASU,KA32,10/10/2014,23.52,71.62,219.9,2.19,154.1,0
SEP102014,ASU,KA32,10/11/2014,25.02,64.58,221.74,1.75,166.76,0
SEP102014,ASU,KA32,10/12/2014,25.16,51.85,224.27,4.83,172.4,0
SEP102014,ASU,KA32,10/13/2014,23.37,30.34,231.21,1.68,191.26,0
SEP102014,ASU,KA32,10/14/2014,23.6,33.99,228.62,1.19,111.81,0
SEP102014,ASU,KA32,10/15/2014,25.06,33.59,180.52,2.3,110.27,0
SEP102014,ASU,KA32,10/16/2014,24.51,42.67,218.93,2.19,193.67,0
SEP102014,ASU,KA32,10/17/2014,23.51,44.07,155.71,3.01,139.49,0.05
SEP102014,ASU,KA32,10/18/2014,24.23,42.5,192.08,2.47,165.59,0
SEP102014,ASU,KA32,10/19/2014,24.49,44.16,188.84,4.48,135.14,0.46
SEP102014,ASU,KA32,10/20/2014,24.27,45.81,207.56,1.54,110.89,0
SEP102014,ASU,KA32,10/21/2014,24.59,44.67,196.66,1.4,127.32,0
SEP102014,ASU,KA32,10/22/2014,24.44,46.98,205.01,1.26,212.77,0
SEP102014,ASU,KA32,10/23/2014,24.85,43.63,199.31,1.34,173.38,0
SEP102014,ASU,KA32,10/24/2014,25.42,41.81,202.54,1.11,195.26,0
SEP102014,ASU,KA32,10/25/2014,26.45,40.13,192.76,2.08,200.06,0
SEP102014,ASU,KA32,10/26/2014,25.9,45.88,185.81,2.03,187.31,0
SEP102014,ASU,KA32,10/27/2014,24.57,44.52,196.97,1.86,213.97,0
SEP102014,ASU,KA32,10/28/2014,22.21,44.58,197.8,2.02,177.78,0
SEP102014,ASU,KA32,10/29/2014,22.48,41.78,196.31,1.85,203.54,0
SEP102014,ASU,KA32,10/30/2014,23.3,36.44,174.16,1.46,160.36,0
SEP102014,ASU,KA32,10/31/2014,25.18,33.18,189.36,5.07,137.57,0
SEP102014,ASU,KA32,11/1/2014,21.3,45.8,3,0,123,0
SEP102014,CELL,KA32,9/11/2014,27.49,74.22,44.64,3.53,144.84,0.03
SEP102014,CELL,KA32,9/12/2014,27.46,72.92,291.96,3.41,159.69,0
SEP102014,CELL,KA32,9/13/2014,27.29,76.04,226.47,3.13,163.83,0
SEP102014,CELL,KA32,9/14/2014,27.73,76.86,297.43,3.22,208.36,0
SEP102014,CELL,KA32,9/15/2014,27.62,79.07,253.83,3.74,201.25,0
SEP102014,CELL,KA32,9/16/2014,27.9,78.69,289.71,3.45,190.55,0
SEP102014,CELL,KA32,9/17/2014,27.76,75.63,285.03,2.99,208.28,0.84
SEP102014,CELL,KA32,9/18/2014,27.05,82.22,283,3.7,198.91,0
SEP102014,CELL,KA32,9/19/2014,27.68,77.72,286.17,3.57,193.67,0
SEP102014,CELL,KA32,9/20/2014,28.33,79.48,247.06,2.59,201.48,0
SEP102014,CELL,KA32,9/21/2014,28.6,81.45,270.31,3.28,198.91,0
SEP102014,CELL,KA32,9/22/2014,28.2,77.81,225.6,3.23,145.08,0
SEP102014,CELL,KA32,9/23/2014,28.11,73.45,257.48,2.82,152.81,0
SEP102014,CELL,KA32,9/24/2014,27.77,74.55,277.34,4.26,175.16,0
SEP102014,CELL,KA32,9/25/2014,27.51,81.64,144.92,4.24,194.3,0.13
SEP102014,CELL,KA32,9/26/2014,27.16,82.06,153.64,3.41,180.23,0.03
SEP102014,CELL,KA32,9/27/2014,27.43,79.37,160.93,2.7,169.22,0
SEP102014,CELL,KA32,9/28/2014,27.19,80.88,128.97,2.4,135.31,0
SEP102014,CELL,KA32,9/29/2014,27.7,78.59,261.74,4.72,161.64,0
SEP102014,CELL,KA32,9/30/2014,28.01,74.08,266.06,4.83,117.81,0
SEP102014,CELL,KA32,10/1/2014,27.59,76.42,232.61,3.39,155.86,0
SEP102014,CELL,KA32,10/2/2014,27.37,78.4,196.1,2.21,158.05,0
SEP102014,CELL,KA32,10/3/2014,27.87,73.2,247.66,3.49,169.22,0
SEP102014,CELL,KA32,10/4/2014,27.92,78.32,264.12,3.39,261.41,0
SEP102014,CELL,KA32,10/5/2014,27.77,77.67,258.7,2.33,195.86,0
SEP102014,CELL,KA32,10/6/2014,27.35,80.38,267.16,2.18,168.44,0.48
SEP102014,CELL,KA32,10/7/2014,27.63,79.12,244.5,2.2,167.97,0
SEP102014,CELL,KA32,10/8/2014,27.46,76.31,212.1,3.08,149.61,0
SEP102014,CELL,KA32,10/9/2014,27.98,71.68,236.07,5.06,130.08,0
SEP102014,CELL,KA32,10/10/2014,27.54,73.11,205.5,3.29,136.41,0
SEP102014,CELL,KA32,10/11/2014,27.23,73.01,203.26,3.3,134.22,0
SEP102014,CELL,KA32,10/12/2014,27.52,74.1,263.33,2.33,139.22,0
SEP102014,CELL,KA32,10/13/2014,26.26,74.32,167.28,3.12,131.41,0
SEP102014,CELL,KA32,10/14/2014,26.82,71.65,240.53,3.74,161.25,0
SEP102014,CELL,KA32,10/15/2014,27.58,75.93,196.37,2.52,150.86,0
SEP102014,CELL,KA32,10/16/2014,27.67,70.65,231.15,2.66,147.97,0
SEP102014,CELL,KA32,10/17/2014,25.94,73.32,10.51,0.95,104.76,0.18
SEP102014,CP,KA32,9/16/2014,19.8,71.04,269.04,1.33,228.17,0
SEP102014,CP,KA32,9/17/2014,19.64,70,302.7,1.26,216.3,0
SEP102014,CP,KA32,9/18/2014,18.56,81.04,138.74,1.15,226.96,0
SEP102014,CP,KA32,9/19/2014,18.93,82.46,96.25,1.13,270.25,0
SEP102014,CP,KA32,9/20/2014,19.8,78.29,345.5,1.38,261.88,0
SEP102014,CP,KA32,9/21/2014,19.34,77.6,258.28,1.55,269.8,0
SEP102014,CP,KA32,9/22/2014,18.23,82.61,199.07,1.16,226.57,0
SEP102014,CP,KA32,9/23/2014,19.09,80.89,294.21,1.47,240.32,0
SEP102014,CP,KA32,9/24/2014,18.1,84.42,156.96,1.22,196.62,0
SEP102014,CP,KA32,9/25/2014,18.23,82.75,150.79,1,210.79,0
SEP102014,CP,KA32,9/26/2014,19.9,69.08,368.38,2.1,199.79,0
SEP102014,CP,KA32,9/27/2014,16.93,77.08,240.58,1.48,217.92,0
SEP102014,CP,KA32,9/28/2014,16.61,77.19,155.81,1.11,197.77,0
SEP102014,CP,KA32,9/29/2014,19.11,71.6,279.8,1.68,211.5,0
SEP102014,CP,KA32,9/30/2014,16.7,78.83,114.92,1.45,198.42,0
SEP102014,CP,KA32,10/1/2014,22.78,47.29,209.83,2.31,133.04,0
SEP102014,CP,KA32,10/2/2014,27.92,27.67,373.25,2.64,117.21,0
SEP102014,CP,KA32,10/3/2014,25.2,30.59,221.81,1.39,178.52,0
SEP102014,CP,KA32,10/4/2014,28.71,19.62,176.79,2.32,87.71,0
SEP102014,CP,KA32,10/5/2014,25.87,25.33,252.1,1.2,145.62,0
SEP102014,CP,KA32,10/6/2014,20.02,51.08,89.25,1.34,174.08,0
SEP102014,CP,KA32,10/7/2014,17.39,74.75,267.88,0.92,191.12,0
SEP102014,CP,KA32,10/8/2014,19.41,72.46,321.58,1.43,230.12,0
SEP102014,CP,KA32,10/9/2014,16.32,84.18,187.64,1.05,218.36,0
SEP102014,CP,KA32,10/10/2014,16.23,85.64,219.59,1.24,225.73,0
SEP102014,CP,KA32,10/11/2014,16.99,81.55,200.36,1.19,220.27,0
SEP102014,CP,KA32,10/12/2014,18.05,64.54,79.92,1.18,182.62,0
SEP102014,CP,KA32,10/13/2014,21.54,56.79,301.62,1.34,128.88,0
SEP102014,CP,KA32,10/14/2014,19.46,76.67,171,1.66,190.46,0
SEP102014,CP,KA32,10/15/2014,18.94,75.34,149.38,1.09,197.48,0
SEP102014,CP,KA32,10/16/2014,17.75,75.75,236.75,1.17,185.2,0
SEP102014,CP,KA32,10/17/2014,16.12,75.78,142.96,1.11,189.48,0
SEP102014,CP,KA32,10/18/2014,15.6,80.42,87,1.02,178.71,0
SEP102014,CP,KA32,10/19/2014,19.43,66.38,312.71,1.53,160.75,0
SEP102014,CP,KA32,10/20/2014,18.54,78.88,220.88,1.45,228.96,0
SEP102014,CP,KA32,10/21/2014,18.8,54.86,154.82,2.71,148.11,0
SEP102014,CP,KA32,10/22/2014,23.24,32.32,241.05,2.62,157.74,0
SEP102014,CP,KA32,10/23/2014,19.2,52.38,109.54,1.88,130.58,0
SEP102014,CP,KA32,10/24/2014,14.95,76.62,116.79,1.11,173.33,0
SEP102014,CP,KA32,10/25/2014,17.6,73.88,276.12,1.14,186.71,0
SEP102014,CP,KA32,10/26/2014,17.88,66.15,181.38,1.93,185.08,0
SEP102014,CP,KA32,10/27/2014,18.16,47.85,172.08,2.18,162.92,0
SEP102014,CP,KA32,10/28/2014,15.2,60,0,1.5,315.5,0
SEP102014,FA,KA32,9/9/2014,27.06,83.1,215.56,0.47,185.16,0
SEP102014,FA,KA32,9/10/2014,27.32,81.92,262.62,0.97,187.5,0.13
SEP102014,FA,KA32,9/11/2014,25.69,91.31,89.1,0.57,202.03,0.58
SEP102014,FA,KA32,9/12/2014,27.68,82.58,266.54,2.92,195.47,0
SEP102014,FA,KA32,9/13/2014,27.26,81.13,231.79,1.47,230.74,0.46
SEP102014,FA,KA32,9/14/2014,26.35,81.15,248.65,0.8,253.12,3.81
SEP102014,FA,KA32,9/15/2014,26.83,81.44,230.62,0.34,191.25,0.08
SEP102014,FA,KA32,9/16/2014,26.99,82.23,195.38,0.67,146.72,0.36
SEP102014,FA,KA32,9/17/2014,25.26,87,152.3,1.71,125.9,0
SEP102014,FA,KA32,9/18/2014,26.18,85.23,241.02,0.5,129.38,0
SEP102014,FA,KA32,9/19/2014,25.61,88.9,123.29,1.14,158.44,1.37
SEP102014,FA,KA32,9/20/2014,24.29,93.81,117.17,0.8,216.09,0.91
SEP102014,FA,KA32,9/21/2014,24.68,91.41,147.27,0.26,239.69,3.63
SEP102014,FA,KA32,9/22/2014,24.41,91.77,125.71,0.34,195,3.28
SEP102014,FA,KA32,9/23/2014,24.86,91.21,129.12,0.77,123.28,0.91
SEP102014,FA,KA32,9/24/2014,24.43,95.31,94.65,0.23,109.69,1.12
SEP102014,FA,KA32,9/25/2014,25.19,93.23,137.23,0.23,124.69,4.22
SEP102014,FA,KA32,9/26/2014,25.58,91.65,139.42,0.5,232.97,2.24
SEP102014,FA,KA32,9/27/2014,26.27,88.81,206.23,0.97,184.69,0.58
SEP102014,FA,KA32,9/28/2014,27.24,85.73,216.12,0.77,103.12,0.08
SEP102014,FA,KA32,9/29/2014,26.1,89.79,172.98,1.24,97.5,1.09
SEP102014,FA,KA32,9/30/2014,25.42,93.27,159.85,1.34,119.06,0.36
SEP102014,FA,KA32,10/1/2014,26.09,91.02,163.67,0.23,63.28,1.27
SEP102014,FA,KA32,10/2/2014,26.68,89.19,225.56,0.44,98.91,0
SEP102014,FA,KA32,10/3/2014,26.66,87.35,183.73,0.44,96.56,2.18
SEP102014,FA,KA32,10/4/2014,24.93,90.4,113.67,1.98,199.22,0.58
SEP102014,FA,KA32,10/5/2014,21.41,76.1,243.77,1.61,287.81,0
SEP102014,FA,KA32,10/6/2014,22.65,77.77,195.98,0.4,192.19,0
SEP102014,FA,KA32,10/7/2014,24.66,83.81,139.98,0.8,33.75,0
SEP102014,FA,KA32,10/8/2014,25.69,84.94,148.08,0.1,54.84,0
SEP102014,FA,KA32,10/9/2014,24.71,83.09,184.61,0.83,124.55,0
SEP102014,FA,KA32,10/10/2014,26.42,78.76,193.26,1.31,99.47,0
SEP102014,FA,KA32,10/11/2014,25.46,81.6,172.24,0.39,87.43,0
SEP102014,FA,KA32,10/12/2014,26.2,77.77,225.83,1.51,105.47,0
SEP102014,FA,KA32,10/13/2014,27.45,73.9,220.12,3.18,133.12,0
SEP102014,FA,KA32,10/14/2014,27.23,82.54,159.69,3.72,175.31,2.18
SEP102014,FA,KA32,10/15/2014,25.85,87.29,159.79,1.17,265.78,0.05
