"SiteID","ExperimentID","StrainID","SourceID","BatchID","Date","PondID","TreatmentID","Harvest#","time (d)","Harvest Vol (L)","AFDW (g/L)","AFDW (g)","crash"
"CP","JAN292015","LRB-AZ-1201","LRB1201_01282015_Pooled","LRB1201_01282015_Pond","02-18-2015 07:50","P6","3x, 0.214",4,20.8784722222263,481.75,0.134428571428571,64.7609642857143,""
"CP","JAN292015","LRB-AZ-1201","LRB1201_01282015_Pooled","LRB1201_01282015_Pond","02-20-2015 06:14","P6","3x, 0.214",5,22.8125,512.5,0.0377435897435897,19.3435897435897,""
"CP","JAN292015","LRB-AZ-1201","LRB1201_01282015_Pooled","LRB1201_01282015_Pond","02-23-2015 07:54","P6","3x, 0.214",6,25.8819444444453,512.5,0.1618,82.9225,""
"CP","JAN292015","LRB-AZ-1201","LRB1201_01282015_Pooled","LRB1201_01282015_Pond","02-27-2015 06:14","P6","3x, 0.214",7,29.8125,1025,0.13847619047619,141.938095238095,""
"CP","JUL252014","LRB-AZ-1201","LRB1201_07252014","LRB1201_07252014_Pond","08-08-2014 11:00","P1","1x, 0.11",1,13.9166666666715,820,0.0719999999999999,59.0399999999999,""
"CP","JUL252014","LRB-AZ-1201","LRB1201_07252014","LRB1201_07252014_Pond","08-18-2014 08:00","P1","1x, 0.11",2,23.7916666666715,1025,0.401025641025641,411.051282051282,""
"CP","JUL252014","LRB-AZ-1201","LRB1201_08202014","LRB1201_08202014_Pond","08-29-2014 10:30","P1","1x, 0.11",1,34.8958333333358,1025,0.0511904761904762,52.4702380952381,""
"CP","JUL252014","LRB-AZ-1201","LRB1201_07252014","LRB1201_07252014_Pond","08-08-2014 11:00","P2","1x, 0.11",1,13.9166666666715,820,0.0953333333333334,78.1733333333334,""
"CP","JUL252014","LRB-AZ-1201","LRB1201_07252014","LRB1201_07252014_Pond","08-18-2014 08:00","P2","1x, 0.11",2,23.7916666666715,1025,0.384102564102564,393.705128205128,""
"CP","JUL252014","LRB-AZ-1201","LRB1201_08202014","LRB1201_08202014_Pond","08-29-2014 10:30","P2","1x, 0.11",1,34.8958333333358,1025,0.0582777777777778,59.7347222222222,""
"CP","JUL252014","LRB-AZ-1201","LRB1201_07252014","LRB1201_07252014_Pond","08-08-2014 11:00","P3","1x, 0.11",1,13.9166666666715,820,0.114,93.4799999999999,""
"CP","JUL252014","LRB-AZ-1201","LRB1201_07252014","LRB1201_07252014_Pond","08-18-2014 08:00","P3","1x, 0.11",2,23.7916666666715,1025,0.393888888888889,403.736111111111,""
"CP","JUL252014","LRB-AZ-1201","LRB1201_08202014","LRB1201_08202014_Pond","08-29-2014 10:30","P3","1x, 0.11",1,34.8958333333358,1025,0.0566111111111111,58.0263888888889,""
"CP","JUL252014","LRB-AZ-1201","LRB1201_07252014","LRB1201_07252014_Pond","08-08-2014 11:00","P4","1x, 0.11",1,13.9166666666715,820,0.0926666666666666,75.9866666666666,""
"CP","JUL252014","LRB-AZ-1201","LRB1201_07252014","LRB1201_07252014_Pond","08-18-2014 08:00","P4","1x, 0.11",2,23.7916666666715,1025,0.456666666666667,468.083333333333,""
"CP","JUL252014","LRB-AZ-1201","LRB1201_08202014","LRB1201_08202014_Pond","08-29-2014 10:30","P4","1x, 0.11",1,34.8958333333358,1025,0.0528888888888889,54.2111111111111,""
"CP","JUL252014","LRB-AZ-1201","LRB1201_07252014","LRB1201_07252014_Pond","08-08-2014 11:00","P5","1x, 0.11",1,13.9166666666715,820,0.0973333333333333,79.8133333333333,""
"CP","JUL252014","LRB-AZ-1201","LRB1201_07252014","LRB1201_07252014_Pond","08-18-2014 08:00","P5","1x, 0.11",2,23.7916666666715,1025,0.335,343.375,""
"CP","JUL252014","LRB-AZ-1201","LRB1201_08202014","LRB1201_08202014_Pond","08-29-2014 10:30","P5","1x, 0.11",1,34.8958333333358,1025,0.0447083333333333,45.8260416666666,""
"CP","JUL252014","LRB-AZ-1201","LRB1201_07252014","LRB1201_07252014_Pond","08-08-2014 11:00","P6","1x, 0.11",1,13.9166666666715,820,0.162666666666667,133.386666666667,""
"CP","JUL252014","LRB-AZ-1201","LRB1201_07252014","LRB1201_07252014_Pond","08-18-2014 08:00","P6","1x, 0.11",2,23.7916666666715,1025,0.368,377.2,""
"CP","JUL252014","LRB-AZ-1201","LRB1201_08202014","LRB1201_08202014_Pond","08-29-2014 10:30","P6","1x, 0.11",1,34.8958333333358,1025,0.0637619047619047,65.3559523809523,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","06-25-2014 07:30","P1","1x, 0.11",1,11.6979166666642,768.75,0.523333333333334,402.3125,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-02-2014 07:34","P1","1x, 0.11",2,18.7013888888832,768.75,0.493333333333333,379.25,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-09-2014 07:30","P1","1x, 0.11",3,25.6979166666642,768.75,0.412,316.725,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-16-2014 07:40","P1","1x, 0.11",4,32.7048611111095,768.75,0.426333333333333,327.74375,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-23-2014 07:40","P1","1x, 0.11",5,39.7048611111095,1025,0.363777777777778,372.872222222222,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","06-25-2014 07:30","P2","1x, 0.11",1,11.6979166666642,768.75,0.473333333333333,363.875,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-02-2014 07:34","P2","1x, 0.11",2,18.7013888888832,768.75,0.426666666666667,328,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-09-2014 07:30","P2","1x, 0.11",3,25.6979166666642,768.75,0.445333333333333,342.35,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-16-2014 07:40","P2","1x, 0.11",4,32.7048611111095,789.25,0.44,347.27,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-23-2014 07:40","P2","1x, 0.11",5,39.7048611111095,1025,0.370222222222222,379.477777777778,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","06-25-2014 07:30","P3","3x, 0.214",1,11.6979166666642,512.5,0.463333333333333,237.458333333333,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","06-27-2014 07:20","P3","3x, 0.214",2,13.690972222219,502.25,0.357407407407407,179.50787037037,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","06-30-2014 07:40","P3","3x, 0.214",3,16.7048611111095,502.25,0.319047619047619,160.241666666667,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-02-2014 07:34","P3","3x, 0.214",4,18.7013888888832,512.5,0.241904761904762,123.97619047619,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-04-2014 07:30","P3","3x, 0.214",5,20.6979166666642,502.25,0.213481481481481,107.221074074074,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-07-2014 07:50","P3","3x, 0.214",6,23.7118055555547,502.25,0.257333333333333,129.245666666667,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-09-2014 07:30","P3","3x, 0.214",7,25.6979166666642,512.5,0.220428571428571,112.969642857143,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-11-2014 07:30","P3","3x, 0.214",8,27.6979166666642,512.5,0.212722222222222,109.020138888889,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-14-2014 07:40","P3","3x, 0.214",9,30.7048611111095,512.5,0.272916666666667,139.869791666667,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-16-2014 07:40","P3","3x, 0.214",10,32.7048611111095,512.5,0.226444444444444,116.052777777778,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-18-2014 07:30","P3","3x, 0.214",11,34.6979166666642,512.5,0.230666666666667,118.216666666667,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-21-2014 08:29","P3","3x, 0.214",12,37.7395833333285,512.5,0.244166666666667,125.135416666667,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-23-2014 07:40","P3","3x, 0.214",13,39.7048611111095,1025,0.2146,219.965,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","06-25-2014 07:30","P4","3x, 0.214",1,11.6979166666642,512.5,0.45,230.625,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","06-27-2014 07:20","P4","3x, 0.214",2,13.690972222219,502.25,0.315833333333333,158.627291666667,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","06-30-2014 07:40","P4","3x, 0.214",3,16.7048611111095,502.25,0.289166666666667,145.233958333333,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-02-2014 07:34","P4","3x, 0.214",4,18.7013888888832,512.5,0.228571428571429,117.142857142857,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-04-2014 07:30","P4","3x, 0.214",5,20.6979166666642,502.25,0.216,108.486,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-07-2014 07:50","P4","3x, 0.214",6,23.7118055555547,502.25,0.256583333333334,128.868979166667,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-09-2014 07:30","P4","3x, 0.214",7,25.6979166666642,512.5,0.224952380952381,115.288095238095,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-11-2014 07:30","P4","3x, 0.214",8,27.6979166666642,512.5,0.244666666666666,125.391666666667,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-14-2014 07:40","P4","3x, 0.214",9,30.7048611111095,512.5,0.297407407407407,152.421296296296,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-16-2014 07:40","P4","3x, 0.214",10,32.7048611111095,512.5,0.232190476190476,118.997619047619,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-18-2014 07:30","P4","3x, 0.214",11,34.6979166666642,512.5,0.2334,119.6175,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-21-2014 08:29","P4","3x, 0.214",12,37.7395833333285,528.9,0.213851851851852,113.106244444444,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-23-2014 07:40","P4","3x, 0.214",13,39.7048611111095,1025,0.1848,189.42,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","06-25-2014 07:30","P5","3x, 0.15",1,11.6979166666642,358.75,0.446666666666667,160.241666666667,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","06-27-2014 07:20","P5","3x, 0.15",2,13.690972222219,348.5,0.408571428571429,142.387142857143,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","06-30-2014 07:40","P5","3x, 0.15",3,16.7048611111095,348.5,0.408412698412698,142.331825396825,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-02-2014 07:34","P5","3x, 0.15",4,18.7013888888832,358.75,0.305555555555556,109.618055555556,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-04-2014 07:30","P5","3x, 0.15",5,20.6979166666642,348.5,0.2935,102.28475,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-07-2014 07:50","P5","3x, 0.15",6,23.7118055555547,348.5,0.324518518518518,113.094703703704,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-09-2014 07:30","P5","3x, 0.15",7,25.6979166666642,358.75,0.313238095238095,112.374166666667,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-11-2014 07:30","P5","3x, 0.15",8,27.6979166666642,358.75,0.288222222222222,103.399722222222,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-14-2014 07:40","P5","3x, 0.15",9,30.7048611111095,338.25,0.353916666666667,119.7123125,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-16-2014 07:40","P5","3x, 0.15",10,32.7048611111095,768.75,0.256444444444444,197.141666666667,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-18-2014 07:30","P5","3x, 0.15",11,34.6979166666642,615,0.184133333333333,113.242,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-21-2014 08:29","P5","3x, 0.15",12,37.7395833333285,615,0.184740740740741,113.615555555556,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-23-2014 07:40","P5","3x, 0.15",13,39.7048611111095,1025,0.158809523809524,162.779761904762,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","06-25-2014 07:30","P6","3x, 0.15",1,11.6979166666642,358.75,0.413333333333333,148.283333333333,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","06-27-2014 07:20","P6","3x, 0.15",2,13.690972222219,348.5,0.371111111111111,129.332222222222,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","06-30-2014 07:40","P6","3x, 0.15",3,16.7048611111095,348.5,0.345833333333333,120.522916666667,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-02-2014 07:34","P6","3x, 0.15",4,18.7013888888832,358.75,0.303333333333333,108.820833333333,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-04-2014 07:30","P6","3x, 0.15",5,20.6979166666642,348.5,0.27775,96.795875,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-07-2014 07:50","P6","3x, 0.15",6,23.7118055555547,348.5,0.311185185185185,108.448037037037,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-09-2014 07:30","P6","3x, 0.15",7,25.6979166666642,358.75,0.293311111111111,105.225361111111,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-11-2014 07:30","P6","3x, 0.15",8,27.6979166666642,358.75,0.279444444444445,100.250694444444,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-14-2014 07:40","P6","3x, 0.15",9,30.7048611111095,338.25,0.335037037037037,113.326277777778,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-16-2014 07:40","P6","3x, 0.15",10,32.7048611111095,768.75,0.282666666666667,217.3,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-18-2014 07:30","P6","3x, 0.15",11,34.6979166666642,615,0.1884,115.866,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-21-2014 08:29","P6","3x, 0.15",12,37.7395833333285,615,0.1916,117.834,""
"CP","JUN112014","KA32","KA32_06132014","KA32_06132014_Pond","07-23-2014 07:40","P6","3x, 0.15",13,39.7048611111095,1025,0.153619047619048,157.459523809524,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-01-2015 07:38","P1","3x, 0.11",1,12.9430555555591,276.75,0.3832,106.0506,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-03-2015 08:45","P1","3x, 0.11",2,14.9895833333358,256.25,0.353333333333333,90.5416666666667,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-06-2015 07:50","P1","3x, 0.11",3,17.9513888888905,256.25,0.3384,86.715,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-08-2015 07:50","P1","3x, 0.11",4,19.9513888888905,256.25,0.3222,82.56375,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-10-2015 08:39","P1","3x, 0.11",5,21.9861111111095,256.25,0.321266666666667,82.3245833333333,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-13-2015 07:25","P1","3x, 0.11",6,24.934027777781,820,0.310333333333333,254.473333333333,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-15-2015 07:20","P1","3x, 0.11",7,26.9305555555547,787.2,0.1215,95.6447999999999,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-17-2015 09:55","P1","3x, 0.11",8,29.0381944444453,787.2,0.0749333333333333,58.98752,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-20-2015 06:49","P1","3x, 0.11",9,31.909722222219,266.5,0.0406166666666667,10.8243416666667,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-27-2015 08:29","P1","3x, 0.11",10,38.9791666666642,1025,0.257583333333333,264.022916666667,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-01-2015 07:38","P2","3x, 0.11",1,12.9430555555591,256.25,0.455866666666667,116.815833333333,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-03-2015 08:45","P2","3x, 0.11",2,14.9895833333358,256.25,0.411666666666667,105.489583333333,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-06-2015 07:50","P2","3x, 0.11",3,17.9513888888905,256.25,0.405333333333333,103.866666666667,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-08-2015 07:50","P2","3x, 0.11",4,19.9513888888905,256.25,0.337333333333333,86.4416666666666,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-10-2015 08:39","P2","3x, 0.11",5,21.9861111111095,256.25,0.339733333333333,87.0566666666666,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-13-2015 07:25","P2","3x, 0.11",6,24.934027777781,789.25,0.342466666666667,270.291816666667,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-15-2015 07:20","P2","3x, 0.11",7,26.9305555555547,787.2,0.1446,113.82912,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-17-2015 09:55","P2","3x, 0.11",8,29.0381944444453,787.2,0.0777,61.16544,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-20-2015 06:49","P2","3x, 0.11",9,31.909722222219,246,0.0460666666666667,11.3324,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-27-2015 08:29","P2","3x, 0.11",10,38.9791666666642,1025,0.3015,309.0375,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-01-2015 07:38","P3","3x, 0.11",1,12.9430555555591,256.25,0.415333333333333,106.429166666667,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-03-2015 08:45","P3","3x, 0.11",2,14.9895833333358,256.25,0.377083333333333,96.6276041666666,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-06-2015 07:50","P3","3x, 0.11",3,17.9513888888905,256.25,0.399066666666667,102.260833333333,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-08-2015 07:50","P3","3x, 0.11",4,19.9513888888905,256.25,0.3402,87.17625,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-10-2015 08:39","P3","3x, 0.11",5,21.9861111111095,256.25,0.3618,92.71125,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-13-2015 07:25","P3","3x, 0.11",6,24.934027777781,789.25,0.334375,263.90546875,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-15-2015 07:20","P3","3x, 0.11",7,26.9305555555547,787.2,0.144566666666667,113.80288,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-17-2015 09:55","P3","3x, 0.11",8,29.0381944444453,787.2,0.114833333333333,90.3968000000001,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-20-2015 06:49","P3","3x, 0.11",9,31.909722222219,237.8,0.0582444444444444,13.8505288888889,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-27-2015 08:29","P3","3x, 0.11",10,38.9791666666642,1025,0.297541666666667,304.980208333333,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-01-2015 07:38","P4","3x, 0.214",1,12.9430555555591,512.5,0.433266666666667,222.049166666667,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-03-2015 08:45","P4","3x, 0.214",2,14.9895833333358,512.5,0.300416666666667,153.963541666667,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-06-2015 07:50","P4","3x, 0.214",3,17.9513888888905,512.5,0.267266666666666,136.974166666667,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-08-2015 07:50","P4","3x, 0.214",4,19.9513888888905,512.5,0.195533333333333,100.210833333333,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-10-2015 08:39","P4","3x, 0.214",5,21.9861111111095,512.5,0.2036,104.345,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-13-2015 07:25","P4","3x, 0.214",6,24.934027777781,512.5,0.222458333333333,114.009895833333,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-15-2015 07:20","P4","3x, 0.214",7,26.9305555555547,512.5,0.174733333333333,89.5508333333333,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-17-2015 09:55","P4","3x, 0.214",8,29.0381944444453,512.5,0.166833333333333,85.5020833333333,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-20-2015 06:49","P4","3x, 0.214",9,31.909722222219,528.9,0.149733333333333,79.19396,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-27-2015 08:29","P4","3x, 0.214",10,38.9791666666642,1025,0.344666666666667,353.283333333333,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-01-2015 07:38","P5","3x, 0.214",1,12.9430555555591,512.5,0.40574,207.94175,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-03-2015 08:45","P5","3x, 0.214",2,14.9895833333358,512.5,0.264166666666667,135.385416666667,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-06-2015 07:50","P5","3x, 0.214",3,17.9513888888905,512.5,0.239866666666667,122.931666666667,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-08-2015 07:50","P5","3x, 0.214",4,19.9513888888905,512.5,0.182866666666667,93.7191666666667,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-10-2015 08:39","P5","3x, 0.214",5,21.9861111111095,512.5,0.1968,100.86,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-13-2015 07:25","P5","3x, 0.214",6,24.934027777781,512.5,0.214041666666667,109.696354166667,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-15-2015 07:20","P5","3x, 0.214",7,26.9305555555547,512.5,0.1592,81.59,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-17-2015 09:55","P5","3x, 0.214",8,29.0381944444453,512.5,0.158133333333333,81.0433333333334,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-20-2015 06:49","P5","3x, 0.214",9,31.909722222219,553.5,0.124633333333333,68.98455,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-27-2015 08:29","P5","3x, 0.214",10,38.9791666666642,1025,0.317666666666667,325.608333333333,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-01-2015 07:38","P6","3x, 0.214",1,12.9430555555591,512.5,0.463333333333333,237.458333333333,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-03-2015 08:45","P6","3x, 0.214",2,14.9895833333358,512.5,0.3025,155.03125,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-06-2015 07:50","P6","3x, 0.214",3,17.9513888888905,512.5,0.2822,144.6275,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-08-2015 07:50","P6","3x, 0.214",4,19.9513888888905,512.5,0.221333333333333,113.433333333333,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-10-2015 08:39","P6","3x, 0.214",5,21.9861111111095,512.5,0.207866666666667,106.531666666667,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-13-2015 07:25","P6","3x, 0.214",6,24.934027777781,512.5,0.261833333333333,134.189583333333,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-15-2015 07:20","P6","3x, 0.214",7,26.9305555555547,512.5,0.181633333333333,93.0870833333333,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-17-2015 09:55","P6","3x, 0.214",8,29.0381944444453,512.5,0.181266666666667,92.8991666666667,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-20-2015 06:49","P6","3x, 0.214",9,31.909722222219,520.7,0.1613,83.98891,""
"CP","JUN172015","C046","C046_06182015_pooledpanel","C046_06182015_pond","07-27-2015 08:29","P6","3x, 0.214",10,38.9791666666642,1025,0.332883333333333,341.205416666667,""
"CP","MAR122015","LRB-AZ-1201","LRB1201_03042015_INOCULUM","LRB1201_03042015_Pond","03-20-2015 09:00","P1","3x, 0.214",1,15.9791666666642,984,0.10025,98.646,"yes"
"CP","MAR122015","LRB-AZ-1201","LRB1201_03042015_INOCULUM","LRB1201_03042015_Pond","03-20-2015 09:00","P2","3x, 0.214",1,15.9791666666642,984,0.0999333333333334,98.3344,"yes"
"CP","MAR122015","LRB-AZ-1201","LRB1201_03042015_INOCULUM","LRB1201_03042015_Pond","03-20-2015 09:00","P3","3x, 0.214",1,15.9791666666642,971.7,0.115833333333333,112.55525,"yes"
"CP","MAR122015","LRB-AZ-1201","Crashed 1201_03202015_Pond34","Crashed 1201_03202015_Pond","04-03-2015 08:10","P4","1201 Progression",1,29.9444444444453,479.7,0.319857142857143,153.435471428572,""
"CP","MAR122015","LRB-AZ-1201","Crashed 1201_03202015_Pond49","Crashed 1201_03202015_Pond","04-08-2015 06:20","P4","1201 Progression",2,34.8680555555547,578.1,0.327333333333333,189.2314,""
"CP","MAR122015","LRB-AZ-1201","Crashed 1201_03202015_Pond58","Crashed 1201_03202015_Pond","04-10-2015 07:50","P4","1201 Progression",3,36.9305555555547,500.2,0.252571428571429,126.336228571429,""
"CP","MAR122015","LRB-AZ-1201","Crashed 1201_03202015_Pond64","Crashed 1201_03202015_Pond","04-13-2015 06:45","P4","1201 Progression",4,39.8854166666642,475.6,0.219966666666667,104.616146666667,""
"CP","MAR122015","LRB-AZ-1201","Crashed 1201_03202015_Pond73","Crashed 1201_03202015_Pond","04-15-2015 06:24","P4","1201 Progression",5,41.8715277777737,496.1,0.171222222222222,84.9433444444445,""
"CP","MAR122015","LRB-AZ-1201","Crashed 1201_03202015_Pond82","Crashed 1201_03202015_Pond","04-17-2015 08:00","P4","1201 Progression",6,43.9375,487.9,0.145566666666667,71.0219766666667,""
"CP","MAR122015","LRB-AZ-1201","Crashed 1201_03202015_Pond88","Crashed 1201_03202015_Pond","04-20-2015 06:45","P4","1201 Progression",7,46.8854166666642,459.2,0.194714285714286,89.4127999999999,""
"CP","MAR122015","LRB-AZ-1201","Crashed 1201_03202015_Pond97","Crashed 1201_03202015_Pond","04-22-2015 06:20","P4","1201 Progression",8,48.8680555555547,508.4,0.174571428571428,88.7521142857142,""
